ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2025-01-03T10:30:01.060504291Z,2025-01-03T10:30:01.060337835Z,10,2,16727,A,B,1,314.860000000,25,130,166456,4826799,314.920000000,315.450000000,8,8,1,1,314.860000000,315.510000000,25,25,1,1,313.500000000,320.000000000,1,5,1,1,310.000000000,320.210000000,1,1,1,1,300.000000000,321.950000000,3,2,1,1,290.000000000,344.200000000,2,100,1,1,286.660000000,345.620000000,100,100,1,1,285.250000000,,100,0,1,0,260.000000000,,2,0,1,0,,,0,0,0,0,V
2025-01-03T10:30:01.063205533Z,2025-01-03T10:30:01.063039541Z,10,2,10888,C,B,0,420.660000000,200,130,165992,4826800,420.620000000,421.250000000,15,200,1,1,420.580000000,421.310000000,10,13,1,1,420.520000000,421.490000000,1,6,1,1,420.400000000,421.570000000,858,40,1,1,420.380000000,421.600000000,100,10,1,1,420.100000000,421.700000000,100,359,1,1,420.000000000,422.100000000,534,7,7,1,419.730000000,422.400000000,3,500,1,1,418.650000000,422.500000000,1,200,1,1,418.500000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:01.063218996Z,2025-01-03T10:30:01.063052838Z,10,2,10888,A,B,0,420.630000000,200,130,166158,4826801,420.630000000,421.250000000,200,200,1,1,420.620000000,421.310000000,15,13,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,10,1,1,420.380000000,421.700000000,100,359,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.400000000,534,500,7,1,419.730000000,422.500000000,3,200,1,1,418.650000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:01.064837234Z,2025-01-03T10:30:01.064670955Z,10,2,16244,A,B,0,382.720000000,20,130,166279,4826802,382.720000000,382.920000000,20,50,1,1,382.710000000,382.990000000,10,1,1,1,382.680000000,383.000000000,41,31,2,2,382.230000000,383.080000000,25,1,1,1,382.110000000,383.090000000,300,6,1,1,382.100000000,383.100000000,20,12,2,2,382.010000000,383.200000000,2,500,1,1,382.000000000,383.300000000,1192,120,10,3,381.900000000,383.420000000,23,140,1,1,381.880000000,383.600000000,10,1000,1,2,TSLA
2025-01-03T10:30:01.187098715Z,2025-01-03T10:30:01.186932810Z,10,2,16727,C,B,1,314.860000000,25,130,165905,4826938,314.920000000,315.450000000,8,8,1,1,313.500000000,315.510000000,1,25,1,1,310.000000000,320.000000000,1,5,1,1,300.000000000,320.210000000,3,1,1,1,290.000000000,321.950000000,2,2,1,1,286.660000000,344.200000000,100,100,1,1,285.250000000,345.620000000,100,100,1,1,260.000000000,,2,0,1,0,,,0,0,0,0,,,0,0,0,0,V
2025-01-03T10:30:01.199204709Z,2025-01-03T10:30:01.199038225Z,10,2,10888,A,B,0,420.640000000,200,130,166484,4826942,420.640000000,421.250000000,200,200,1,1,420.620000000,421.310000000,15,13,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,10,1,1,420.380000000,421.700000000,100,359,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.400000000,534,500,7,1,419.730000000,422.500000000,3,200,1,1,418.650000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:01.212033457Z,2025-01-03T10:30:01.211866764Z,10,2,780,A,A,0,261.800000000,25,130,166693,4826949,259.930000000,261.800000000,25,25,1,1,259.010000000,270.990000000,181,203,2,2,258.100000000,294.170000000,25,100,1,1,257.700000000,295.390000000,1,100,1,1,250.000000000,,13,0,2,0,236.860000000,,100,0,1,0,235.690000000,,100,0,1,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,AMGN
2025-01-03T10:30:01.220422215Z,2025-01-03T10:30:01.220255099Z,10,2,9155,T,N,0,242.040000000,11,130,167116,4826967,242.020000000,242.400000000,120,485,1,1,242.000000000,242.460000000,200,8,1,1,241.670000000,242.850000000,2,300,1,2,241.000000000,242.900000000,100,100,1,1,240.000000000,243.000000000,10,92,1,2,238.000000000,243.310000000,30,10,1,1,236.000000000,243.700000000,6,100,1,1,235.500000000,246.810000000,5,100,1,1,235.000000000,262.740000000,5,100,1,1,232.880000000,263.830000000,1,100,1,1,JPM
2025-01-03T10:30:01.220444395Z,2025-01-03T10:30:01.220278337Z,10,2,9155,A,A,0,242.220000000,1,130,166058,4826968,242.020000000,242.220000000,120,1,1,1,242.000000000,242.400000000,200,485,1,1,241.670000000,242.460000000,2,8,1,1,241.000000000,242.850000000,100,300,1,2,240.000000000,242.900000000,10,100,1,1,238.000000000,243.000000000,30,92,1,2,236.000000000,243.310000000,6,10,1,1,235.500000000,243.700000000,5,100,1,1,235.000000000,246.810000000,5,100,1,1,232.880000000,262.740000000,1,100,1,1,JPM
2025-01-03T10:30:01.221159676Z,2025-01-03T10:30:01.220993467Z,10,2,9155,A,A,1,242.240000000,1,130,166209,4826969,242.020000000,242.220000000,120,1,1,1,242.000000000,242.240000000,200,1,1,1,241.670000000,242.400000000,2,485,1,1,241.000000000,242.460000000,100,8,1,1,240.000000000,242.850000000,10,300,1,2,238.000000000,242.900000000,30,100,1,1,236.000000000,243.000000000,6,92,1,2,235.500000000,243.310000000,5,10,1,1,235.000000000,243.700000000,5,100,1,1,232.880000000,246.810000000,1,100,1,1,JPM
2025-01-03T10:30:01.221173366Z,2025-01-03T10:30:01.221007139Z,10,2,9155,A,A,2,242.390000000,1,130,166227,4826970,242.020000000,242.220000000,120,1,1,1,242.000000000,242.240000000,200,1,1,1,241.670000000,242.390000000,2,1,1,1,241.000000000,242.400000000,100,485,1,1,240.000000000,242.460000000,10,8,1,1,238.000000000,242.850000000,30,300,1,2,236.000000000,242.900000000,6,100,1,1,235.500000000,243.000000000,5,92,1,2,235.000000000,243.310000000,5,10,1,1,232.880000000,243.700000000,1,100,1,1,JPM
2025-01-03T10:30:01.227152392Z,2025-01-03T10:30:01.226986614Z,10,2,9155,C,A,0,242.220000000,1,130,165778,4826978,242.020000000,242.240000000,120,1,1,1,242.000000000,242.390000000,200,1,1,1,241.670000000,242.400000000,2,485,1,1,241.000000000,242.460000000,100,8,1,1,240.000000000,242.850000000,10,300,1,2,238.000000000,242.900000000,30,100,1,1,236.000000000,243.000000000,6,92,1,2,235.500000000,243.310000000,5,10,1,1,235.000000000,243.700000000,5,100,1,1,232.880000000,246.810000000,1,100,1,1,JPM
2025-01-03T10:30:01.239733490Z,2025-01-03T10:30:01.239567766Z,10,2,9155,C,A,0,242.240000000,1,130,165724,4826986,242.020000000,242.390000000,120,1,1,1,242.000000000,242.400000000,200,485,1,1,241.670000000,242.460000000,2,8,1,1,241.000000000,242.850000000,100,300,1,2,240.000000000,242.900000000,10,100,1,1,238.000000000,243.000000000,30,92,1,2,236.000000000,243.310000000,6,10,1,1,235.500000000,243.700000000,5,100,1,1,235.000000000,246.810000000,5,100,1,1,232.880000000,262.740000000,1,100,1,1,JPM
2025-01-03T10:30:01.249528126Z,2025-01-03T10:30:01.249360785Z,10,2,16244,C,B,0,382.720000000,20,130,167341,4827021,382.710000000,382.920000000,10,50,1,1,382.680000000,382.990000000,41,1,2,1,382.230000000,383.000000000,25,31,1,2,382.110000000,383.080000000,300,1,1,1,382.100000000,383.090000000,20,6,2,1,382.010000000,383.100000000,2,12,1,2,382.000000000,383.200000000,1192,500,10,1,381.900000000,383.300000000,23,120,1,3,381.880000000,383.420000000,10,140,1,1,381.800000000,383.600000000,12,1000,1,2,TSLA
2025-01-03T10:30:01.279735190Z,2025-01-03T10:30:01.279569245Z,10,2,9155,C,A,0,242.390000000,1,130,165945,4827091,242.020000000,242.400000000,120,485,1,1,242.000000000,242.460000000,200,8,1,1,241.670000000,242.850000000,2,300,1,2,241.000000000,242.900000000,100,100,1,1,240.000000000,243.000000000,10,92,1,2,238.000000000,243.310000000,30,10,1,1,236.000000000,243.700000000,6,100,1,1,235.500000000,246.810000000,5,100,1,1,235.000000000,262.740000000,5,100,1,1,232.880000000,263.830000000,1,100,1,1,JPM
2025-01-03T10:30:01.284554278Z,2025-01-03T10:30:01.284387942Z,10,2,16727,A,B,1,314.860000000,25,130,166336,4827095,314.920000000,315.450000000,8,8,1,1,314.860000000,315.510000000,25,25,1,1,313.500000000,320.000000000,1,5,1,1,310.000000000,320.210000000,1,1,1,1,300.000000000,321.950000000,3,2,1,1,290.000000000,344.200000000,2,100,1,1,286.660000000,345.620000000,100,100,1,1,285.250000000,,100,0,1,0,260.000000000,,2,0,1,0,,,0,0,0,0,V
2025-01-03T10:30:01.460567234Z,2025-01-03T10:30:01.460399550Z,10,2,11667,T,A,0,139.160000000,72,130,167684,4827291,139.160000000,139.200000000,100,129,1,1,139.150000000,139.210000000,100,800,1,2,139.120000000,139.220000000,30,10,1,1,139.110000000,139.230000000,1,125,1,2,139.090000000,139.250000000,400,1,1,1,139.080000000,139.270000000,57,17,1,1,139.030000000,139.300000000,126,507,2,4,139.010000000,139.320000000,100,39,1,1,139.000000000,139.330000000,1420,503,6,2,138.980000000,139.360000000,300,4,1,2,NVDA
2025-01-03T10:30:01.460567234Z,2025-01-03T10:30:01.460399550Z,10,2,11667,C,B,0,139.160000000,72,130,167684,4827291,139.160000000,139.200000000,28,129,1,1,139.150000000,139.210000000,100,800,1,2,139.120000000,139.220000000,30,10,1,1,139.110000000,139.230000000,1,125,1,2,139.090000000,139.250000000,400,1,1,1,139.080000000,139.270000000,57,17,1,1,139.030000000,139.300000000,126,507,2,4,139.010000000,139.320000000,100,39,1,1,139.000000000,139.330000000,1420,503,6,2,138.980000000,139.360000000,300,4,1,2,NVDA
2025-01-03T10:30:01.460595712Z,2025-01-03T10:30:01.460430051Z,10,2,11667,C,B,4,139.090000000,400,130,165661,4827297,139.160000000,139.200000000,28,129,1,1,139.150000000,139.210000000,100,800,1,2,139.120000000,139.220000000,30,10,1,1,139.110000000,139.230000000,1,125,1,2,139.080000000,139.250000000,57,1,1,1,139.030000000,139.270000000,126,17,2,1,139.010000000,139.300000000,100,507,1,4,139.000000000,139.320000000,1420,39,6,1,138.980000000,139.330000000,300,503,1,2,138.970000000,139.360000000,800,4,2,2,NVDA
2025-01-03T10:30:01.460626146Z,2025-01-03T10:30:01.460458216Z,10,2,11667,T,A,0,139.160000000,28,128,167930,4827304,139.160000000,139.200000000,28,129,1,1,139.150000000,139.210000000,100,800,1,2,139.120000000,139.220000000,30,10,1,1,139.110000000,139.230000000,1,125,1,2,139.080000000,139.250000000,57,1,1,1,139.030000000,139.270000000,126,17,2,1,139.010000000,139.300000000,100,507,1,4,139.000000000,139.320000000,1420,39,6,1,138.980000000,139.330000000,300,503,1,2,138.970000000,139.360000000,800,4,2,2,NVDA
2025-01-03T10:30:01.460626146Z,2025-01-03T10:30:01.460458216Z,10,2,11667,C,B,0,139.160000000,28,128,167930,4827304,139.150000000,139.200000000,100,129,1,1,139.120000000,139.210000000,30,800,1,2,139.110000000,139.220000000,1,10,1,1,139.080000000,139.230000000,57,125,1,2,139.030000000,139.250000000,126,1,2,1,139.010000000,139.270000000,100,17,1,1,139.000000000,139.300000000,1420,507,6,4,138.980000000,139.320000000,300,39,1,1,138.970000000,139.330000000,800,503,2,2,138.940000000,139.360000000,400,4,1,2,NVDA
2025-01-03T10:30:01.460648679Z,2025-01-03T10:30:01.460482594Z,10,2,11667,A,A,0,139.190000000,35,130,166085,4827306,139.150000000,139.190000000,100,35,1,1,139.120000000,139.200000000,30,129,1,1,139.110000000,139.210000000,1,800,1,2,139.080000000,139.220000000,57,10,1,1,139.030000000,139.230000000,126,125,2,2,139.010000000,139.250000000,100,1,1,1,139.000000000,139.270000000,1420,17,6,1,138.980000000,139.300000000,300,507,1,4,138.970000000,139.320000000,800,39,2,1,138.940000000,139.330000000,400,503,1,2,NVDA
2025-01-03T10:30:01.460942630Z,2025-01-03T10:30:01.460776824Z,10,2,11667,C,B,6,139.000000000,1000,130,165806,4827310,139.150000000,139.190000000,100,35,1,1,139.120000000,139.200000000,30,129,1,1,139.110000000,139.210000000,1,800,1,2,139.080000000,139.220000000,57,10,1,1,139.030000000,139.230000000,126,125,2,2,139.010000000,139.250000000,100,1,1,1,139.000000000,139.270000000,420,17,5,1,138.980000000,139.300000000,300,507,1,4,138.970000000,139.320000000,800,39,2,1,138.940000000,139.330000000,400,503,1,2,NVDA
2025-01-03T10:30:01.460995357Z,2025-01-03T10:30:01.460829071Z,10,2,11667,A,A,0,139.180000000,100,130,166286,4827312,139.150000000,139.180000000,100,100,1,1,139.120000000,139.190000000,30,35,1,1,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,800,1,2,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,125,1,2,139.000000000,139.250000000,420,1,5,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,NVDA
2025-01-03T10:30:01.461491869Z,2025-01-03T10:30:01.461325134Z,10,2,11667,C,B,0,139.150000000,100,130,166735,4827332,139.120000000,139.180000000,30,100,1,1,139.110000000,139.190000000,1,35,1,1,139.080000000,139.200000000,57,129,1,1,139.030000000,139.210000000,126,800,2,2,139.010000000,139.220000000,100,10,1,1,139.000000000,139.230000000,420,125,5,2,138.980000000,139.250000000,300,1,1,1,138.970000000,139.270000000,800,17,2,1,138.940000000,139.300000000,400,507,1,4,138.920000000,139.320000000,10,39,1,1,NVDA
2025-01-03T10:30:01.461763886Z,2025-01-03T10:30:01.461597555Z,10,2,11667,A,A,5,139.230000000,100,130,166331,4827338,139.120000000,139.180000000,30,100,1,1,139.110000000,139.190000000,1,35,1,1,139.080000000,139.200000000,57,129,1,1,139.030000000,139.210000000,126,800,2,2,139.010000000,139.220000000,100,10,1,1,139.000000000,139.230000000,420,225,5,3,138.980000000,139.250000000,300,1,1,1,138.970000000,139.270000000,800,17,2,1,138.940000000,139.300000000,400,507,1,4,138.920000000,139.320000000,10,39,1,1,NVDA
2025-01-03T10:30:01.463173198Z,2025-01-03T10:30:01.463007016Z,10,2,11667,A,A,5,139.230000000,100,130,166182,4827366,139.120000000,139.180000000,30,100,1,1,139.110000000,139.190000000,1,35,1,1,139.080000000,139.200000000,57,129,1,1,139.030000000,139.210000000,126,800,2,2,139.010000000,139.220000000,100,10,1,1,139.000000000,139.230000000,420,325,5,4,138.980000000,139.250000000,300,1,1,1,138.970000000,139.270000000,800,17,2,1,138.940000000,139.300000000,400,507,1,4,138.920000000,139.320000000,10,39,1,1,NVDA
2025-01-03T10:30:01.472267418Z,2025-01-03T10:30:01.472101027Z,10,2,11667,C,A,1,139.190000000,35,130,166391,4827399,139.120000000,139.180000000,30,100,1,1,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,800,1,2,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,325,1,4,139.000000000,139.250000000,420,1,5,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.920000000,139.330000000,10,503,1,2,NVDA
2025-01-03T10:30:01.530680761Z,2025-01-03T10:30:01.530514884Z,10,2,11667,C,B,9,138.920000000,10,130,165877,4827483,139.120000000,139.180000000,30,100,1,1,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,800,1,2,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,325,1,4,139.000000000,139.250000000,420,1,5,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.900000000,139.330000000,541,503,4,2,NVDA
2025-01-03T10:30:01.531727145Z,2025-01-03T10:30:01.531560847Z,10,2,11667,A,B,4,139.020000000,400,130,166298,4827485,139.120000000,139.180000000,30,100,1,1,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,800,1,2,139.030000000,139.220000000,126,10,2,1,139.020000000,139.230000000,400,325,1,4,139.010000000,139.250000000,100,1,1,1,139.000000000,139.270000000,420,17,5,1,138.980000000,139.300000000,300,507,1,4,138.970000000,139.320000000,800,39,2,1,138.940000000,139.330000000,400,503,1,2,NVDA
2025-01-03T10:30:01.532493895Z,2025-01-03T10:30:01.532328259Z,10,2,11667,C,B,4,139.020000000,400,130,165636,4827491,139.120000000,139.180000000,30,100,1,1,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,800,1,2,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,325,1,4,139.000000000,139.250000000,420,1,5,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.900000000,139.330000000,541,503,4,2,NVDA
2025-01-03T10:30:01.571454102Z,2025-01-03T10:30:01.571287936Z,10,2,11667,A,B,5,139.000000000,400,130,166166,4827540,139.120000000,139.180000000,30,100,1,1,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,800,1,2,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,325,1,4,139.000000000,139.250000000,820,1,6,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.900000000,139.330000000,541,503,4,2,NVDA
2025-01-03T10:30:01.581459146Z,2025-01-03T10:30:01.581292140Z,10,2,11667,A,A,1,139.200000000,400,130,167006,4827546,139.120000000,139.180000000,30,100,1,1,139.110000000,139.200000000,1,529,1,2,139.080000000,139.210000000,57,400,1,1,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,325,1,4,139.000000000,139.250000000,820,1,6,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.900000000,139.330000000,541,503,4,2,NVDA
2025-01-03T10:30:01.591213453Z,2025-01-03T10:30:01.591047023Z,10,2,11667,A,A,0,139.180000000,400,130,166430,4827550,139.120000000,139.180000000,30,500,1,2,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,400,1,1,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,325,1,4,139.000000000,139.250000000,820,1,6,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.900000000,139.330000000,541,503,4,2,NVDA
2025-01-03T10:30:01.662816863Z,2025-01-03T10:30:01.662650406Z,10,2,11667,A,B,4,139.010000000,400,130,166457,4827578,139.120000000,139.180000000,30,500,1,2,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,400,1,1,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,500,325,2,4,139.000000000,139.250000000,420,1,5,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.900000000,139.330000000,541,503,4,2,NVDA
2025-01-03T10:30:01.718910590Z,2025-01-03T10:30:01.718744261Z,10,2,11667,A,B,3,139.050000000,400,130,166329,4827594,139.120000000,139.180000000,30,500,1,2,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,400,1,1,139.050000000,139.220000000,400,10,1,1,139.030000000,139.230000000,126,325,2,4,139.010000000,139.250000000,100,1,1,1,139.000000000,139.270000000,420,17,5,1,138.980000000,139.300000000,300,507,1,4,138.970000000,139.320000000,800,39,2,1,138.940000000,139.330000000,400,503,1,2,NVDA
2025-01-03T10:30:01.768429968Z,2025-01-03T10:30:01.768263666Z,10,2,9155,A,B,2,241.800000000,8,130,166302,4827606,242.020000000,242.400000000,120,485,1,1,242.000000000,242.460000000,200,8,1,1,241.800000000,242.850000000,8,300,1,2,241.670000000,242.900000000,2,100,1,1,241.000000000,243.000000000,100,92,1,2,240.000000000,243.310000000,10,10,1,1,238.000000000,243.700000000,30,100,1,1,236.000000000,246.810000000,6,100,1,1,235.500000000,262.740000000,5,100,1,1,235.000000000,263.830000000,5,100,1,1,JPM
2025-01-03T10:30:01.818011652Z,2025-01-03T10:30:01.817845346Z,10,2,17709,A,B,0,107.620000000,16,130,166306,4827611,107.620000000,107.880000000,16,400,1,2,107.600000000,107.940000000,50,15,1,1,107.580000000,107.950000000,100,10,1,1,107.000000000,108.000000000,1,150,1,2,106.240000000,108.300000000,28,50,1,1,106.000000000,108.550000000,15,50,2,1,105.870000000,108.800000000,141,50,1,1,103.180000000,108.880000000,16,28,1,1,103.000000000,109.450000000,3,137,1,1,102.000000000,109.500000000,2,100,1,1,XOM
2025-01-03T10:30:02.844549603Z,2025-01-03T10:30:02.844383855Z,10,2,11667,C,B,3,139.050000000,400,130,165748,4828110,139.120000000,139.180000000,30,500,1,2,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,400,1,1,139.030000000,139.220000000,126,10,2,1,139.010000000,139.230000000,100,325,1,4,139.000000000,139.250000000,420,1,5,1,138.980000000,139.270000000,300,17,1,1,138.970000000,139.300000000,800,507,2,4,138.940000000,139.320000000,400,39,1,1,138.900000000,139.330000000,541,503,4,2,NVDA
2025-01-03T10:30:02.919748852Z,2025-01-03T10:30:02.919582983Z,10,2,11667,A,B,3,139.040000000,400,130,165869,4828217,139.120000000,139.180000000,30,500,1,2,139.110000000,139.200000000,1,129,1,1,139.080000000,139.210000000,57,400,1,1,139.040000000,139.220000000,400,10,1,1,139.030000000,139.230000000,126,325,2,4,139.010000000,139.250000000,100,1,1,1,139.000000000,139.270000000,420,17,5,1,138.980000000,139.300000000,300,507,1,4,138.970000000,139.320000000,800,39,2,1,138.940000000,139.330000000,400,503,1,2,NVDA
2025-01-03T10:30:02.952894144Z,2025-01-03T10:30:02.952727809Z,10,2,16244,A,A,6,383.180000000,20,130,166335,4828232,382.710000000,382.920000000,10,50,1,1,382.680000000,382.990000000,41,1,2,1,382.230000000,383.000000000,25,31,1,2,382.110000000,383.080000000,300,1,1,1,382.100000000,383.090000000,20,6,2,1,382.010000000,383.100000000,2,12,1,2,382.000000000,383.180000000,1192,20,10,1,381.900000000,383.200000000,23,500,1,1,381.880000000,383.300000000,10,120,1,3,381.800000000,383.420000000,12,140,1,1,TSLA
2025-01-03T10:30:03.588570182Z,2025-01-03T10:30:03.588403834Z,10,2,10888,A,B,0,420.730000000,200,130,166348,4828671,420.730000000,421.250000000,200,200,1,1,420.620000000,421.310000000,15,13,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,10,1,1,420.380000000,421.700000000,100,359,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.400000000,534,500,7,1,419.730000000,422.500000000,3,200,1,1,418.650000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:03.755984036Z,2025-01-03T10:30:03.755818009Z,10,2,6905,C,B,2,91.430000000,7,130,166027,4828716,91.480000000,91.940000000,150,7,1,1,91.440000000,92.000000000,100,100,1,1,90.000000000,93.000000000,122,1,1,1,89.000000000,94.000000000,1,1,1,1,83.810000000,95.000000000,100,2,1,2,83.400000000,96.000000000,100,1,1,1,,97.000000000,0,2,0,2,,99.950000000,0,100,0,1,,100.360000000,0,100,0,1,,,0,0,0,0,GILD
2025-01-03T10:30:03.756076738Z,2025-01-03T10:30:03.755910191Z,10,2,6905,A,B,1,91.440000000,7,130,166547,4828717,91.480000000,91.940000000,150,7,1,1,91.440000000,92.000000000,107,100,2,1,90.000000000,93.000000000,122,1,1,1,89.000000000,94.000000000,1,1,1,1,83.810000000,95.000000000,100,2,1,2,83.400000000,96.000000000,100,1,1,1,,97.000000000,0,2,0,2,,99.950000000,0,100,0,1,,100.360000000,0,100,0,1,,,0,0,0,0,GILD
2025-01-03T10:30:03.821263468Z,2025-01-03T10:30:03.821093055Z,10,2,10888,T,N,0,420.820000000,30,0,170413,4828735,420.730000000,421.250000000,200,200,1,1,420.620000000,421.310000000,15,13,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,10,1,1,420.380000000,421.700000000,100,359,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.400000000,534,500,7,1,419.730000000,422.500000000,3,200,1,1,418.650000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:03.821263468Z,2025-01-03T10:30:03.821093055Z,10,2,10888,T,N,0,420.810000000,30,0,170413,4828736,420.730000000,421.250000000,200,200,1,1,420.620000000,421.310000000,15,13,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,10,1,1,420.380000000,421.700000000,100,359,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.400000000,534,500,7,1,419.730000000,422.500000000,3,200,1,1,418.650000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:03.821263468Z,2025-01-03T10:30:03.821093055Z,10,2,10888,T,N,0,420.800000000,15,130,170413,4828737,420.730000000,421.250000000,200,200,1,1,420.620000000,421.310000000,15,13,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,10,1,1,420.380000000,421.700000000,100,359,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.400000000,534,500,7,1,419.730000000,422.500000000,3,200,1,1,418.650000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:03.821286995Z,2025-01-03T10:30:03.821120954Z,10,2,10888,A,A,0,421.030000000,1,130,166041,4828738,420.730000000,421.030000000,200,1,1,1,420.620000000,421.250000000,15,200,1,1,420.580000000,421.310000000,10,13,1,1,420.520000000,421.490000000,1,6,1,1,420.400000000,421.570000000,858,40,1,1,420.380000000,421.600000000,100,10,1,1,420.100000000,421.700000000,100,359,1,1,420.000000000,422.100000000,534,7,7,1,419.730000000,422.400000000,3,500,1,1,418.650000000,422.500000000,1,200,1,1,MSFT
2025-01-03T10:30:03.828453958Z,2025-01-03T10:30:03.828287771Z,10,2,10888,C,A,0,421.030000000,1,130,166187,4828740,420.730000000,421.250000000,200,200,1,1,420.620000000,421.310000000,15,13,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,10,1,1,420.380000000,421.700000000,100,359,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.400000000,534,500,7,1,419.730000000,422.500000000,3,200,1,1,418.650000000,423.500000000,1,600,1,2,MSFT
2025-01-03T10:30:03.830419044Z,2025-01-03T10:30:03.830252432Z,10,2,6905,A,A,1,91.970000000,7,130,166612,4828750,91.480000000,91.940000000,150,7,1,1,91.440000000,91.970000000,107,7,2,1,90.000000000,92.000000000,122,100,1,1,89.000000000,93.000000000,1,1,1,1,83.810000000,94.000000000,100,1,1,1,83.400000000,95.000000000,100,2,1,2,,96.000000000,0,1,0,1,,97.000000000,0,2,0,2,,99.950000000,0,100,0,1,,100.360000000,0,100,0,1,GILD
